date,admin1,market,category,commodity,unit,price,latitude,longitude,pricetype,year,month,admin1_enc,market_enc,category_enc,commodity_enc,unit_enc
2023-06-15,Eastern,Trincomalee,vegetables and fruits,Carrots,KG,465.25,8.57,81.23,Retail,2023,6,1,41,6,4,1
2023-06-15,Eastern,Trincomalee,vegetables and fruits,Bananas,KG,152.1,8.57,81.23,Retail,2023,6,1,41,6,0,1
2023-06-15,Eastern,Trincomalee,pulses and nuts,Lentils,KG,311.85,8.57,81.23,Retail,2023,6,1,41,5,20,1
2023-06-15,Eastern,Trincomalee,pulses and nuts,"Cowpeas (whole, average)",KG,877.5,8.57,81.23,Retail,2023,6,1,41,5,7,1
2023-06-15,Eastern,Batticaloa,vegetables and fruits,Coconut,Unit,64.0,7.72,81.7,Retail,2023,6,1,4,6,6,3
2023-06-15,Eastern,Batticaloa,vegetables and fruits,Eggplants,KG,383.5,7.72,81.7,Retail,2023,6,1,4,6,8,1
2023-06-15,Eastern,Batticaloa,vegetables and fruits,Onions (imported),KG,145.5,7.72,81.7,Retail,2023,6,1,4,6,24,1
2023-06-15,Eastern,Batticaloa,vegetables and fruits,Papaya,KG,165.5,7.72,81.7,Retail,2023,6,1,4,6,28,1
2023-06-15,Eastern,Batticaloa,vegetables and fruits,Pumpkin,KG,195.0,7.72,81.7,Retail,2023,6,1,4,6,32,1
2023-06-15,Eastern,Batticaloa,vegetables and fruits,Tomatoes,KG,376.5,7.72,81.7,Retail,2023,6,1,4,6,40,1
2023-06-15,Eastern,Trincomalee,cereals and tubers,Potatoes (imported),KG,209.15,8.57,81.23,Retail,2023,6,1,41,0,30,1
2023-06-15,Eastern,Trincomalee,cereals and tubers,Potatoes (local),KG,475.0,8.57,81.23,Retail,2023,6,1,41,0,31,1
2023-06-15,Eastern,Ampara,pulses and nuts,Beans (mung),KG,1365.0,7.28,81.67,Retail,2023,6,1,0,5,2,1
2023-06-15,Eastern,Trincomalee,cereals and tubers,Rice (medium grain),KG,202.91,8.57,81.23,Retail,2023,6,1,41,0,34,1
2023-06-15,Eastern,Trincomalee,"meat, fish and eggs","Fish (dry, katta)",KG,1829.38,8.57,81.23,Retail,2023,6,1,41,1,10,1
2023-06-15,Eastern,Trincomalee,"meat, fish and eggs","Fish (dry, sprats)",KG,927.5,8.57,81.23,Retail,2023,6,1,41,1,11,1
2023-06-15,Eastern,Trincomalee,"meat, fish and eggs",Fish (jack),KG,1682.25,8.57,81.23,Retail,2023,6,1,41,1,13,1
2023-06-15,Eastern,Trincomalee,"meat, fish and eggs",Fish (trenched sardinella),KG,911.5,8.57,81.23,Retail,2023,6,1,41,1,16,1
2023-06-15,Eastern,Trincomalee,"meat, fish and eggs",Fish (yellowfin tuna),KG,2391.67,8.57,81.23,Retail,2023,6,1,41,1,17,1
2023-06-15,Eastern,Trincomalee,"meat, fish and eggs","Meat (chicken, broiler)",KG,1443.75,8.57,81.23,Retail,2023,6,1,41,1,21,1
2023-06-15,Eastern,Trincomalee,miscellaneous food,"Chili (red, dry raw)",KG,1196.9,8.57,81.23,Retail,2023,6,1,41,2,5,1
2023-06-15,Eastern,Trincomalee,pulses and nuts,Beans (mung),KG,1413.4,8.57,81.23,Retail,2023,6,1,41,5,2,1
2023-06-15,Eastern,Trincomalee,cereals and tubers,Rice (white),KG,232.0,8.57,81.23,Retail,2023,6,1,41,0,37,1
2023-06-15,Eastern,Ampara,miscellaneous food,"Chili (red, dry raw)",KG,1173.75,7.28,81.67,Retail,2023,6,1,0,2,5,1
2023-06-15,Eastern,Ampara,"meat, fish and eggs","Meat (chicken, broiler)",KG,1275.0,7.28,81.67,Retail,2023,6,1,0,1,21,1
2023-06-15,Eastern,Ampara,"meat, fish and eggs","Fish (dry, katta)",KG,2472.92,7.28,81.67,Retail,2023,6,1,0,1,10,1
2023-06-15,Central,Matale,"meat, fish and eggs","Fish (dry, sprats)",KG,1300.0,7.47,80.62,Retail,2023,6,0,27,1,11,1
2023-06-15,Central,Matale,"meat, fish and eggs",Fish (goldstripe sardinella),KG,997.5,7.47,80.62,Retail,2023,6,0,27,1,12,1
2023-06-15,Central,Matale,"meat, fish and eggs",Fish (jack),KG,2162.5,7.47,80.62,Retail,2023,6,0,27,1,13,1
2023-06-15,Central,Matale,"meat, fish and eggs",Fish (skipjack tuna),KG,1475.0,7.47,80.62,Retail,2023,6,0,27,1,15,1
2023-06-15,Central,Matale,"meat, fish and eggs",Fish (trenched sardinella),KG,1330.0,7.47,80.62,Retail,2023,6,0,27,1,16,1
2023-06-15,Central,Matale,"meat, fish and eggs",Fish (yellowfin tuna),KG,2450.0,7.47,80.62,Retail,2023,6,0,27,1,17,1
2023-06-15,Central,Matale,pulses and nuts,Beans,KG,498.0,7.47,80.62,Retail,2023,6,0,27,5,1,1
2023-06-15,Central,Matale,pulses and nuts,Beans (mung),KG,1328.12,7.47,80.62,Retail,2023,6,0,27,5,2,1
2023-06-15,Central,Matale,pulses and nuts,"Cowpeas (whole, average)",KG,834.38,7.47,80.62,Retail,2023,6,0,27,5,7,1
2023-06-15,Central,Matale,pulses and nuts,Lentils,KG,286.0,7.47,80.62,Retail,2023,6,0,27,5,20,1
2023-06-15,Central,Matale,vegetables and fruits,Bananas,KG,125.0,7.47,80.62,Retail,2023,6,0,27,6,0,1
2023-06-15,Central,Matale,vegetables and fruits,Cabbage,KG,368.0,7.47,80.62,Retail,2023,6,0,27,6,3,1
2023-06-15,Central,Matale,vegetables and fruits,Carrots,KG,469.0,7.47,80.62,Retail,2023,6,0,27,6,4,1
2023-06-15,Central,Matale,vegetables and fruits,Coconut,Unit,85.0,7.47,80.62,Retail,2023,6,0,27,6,6,3
2023-06-15,Central,Matale,vegetables and fruits,"Onions (red, imported)",KG,427.0,7.47,80.62,Retail,2023,6,0,27,6,26,1
2023-06-15,Central,Matale,vegetables and fruits,Pineapples,KG,282.08,7.47,80.62,Retail,2023,6,0,27,6,29,1
2023-06-15,Central,Matale,vegetables and fruits,Snake gourd,KG,384.0,7.47,80.62,Retail,2023,6,0,27,6,38,1
2023-06-15,Central,Matale,cereals and tubers,Rice (medium grain),KG,213.1,7.47,80.62,Retail,2023,6,0,27,0,34,1
2023-06-15,Central,Matale,cereals and tubers,Potatoes (imported),KG,188.53,7.47,80.62,Retail,2023,6,0,27,0,30,1
2023-06-15,Central,Kandy,vegetables and fruits,Tomatoes,KG,267.0,7.29,80.59,Retail,2023,6,0,21,6,40,1
2023-06-15,Central,Kandy,vegetables and fruits,Pumpkin,KG,159.0,7.29,80.59,Retail,2023,6,0,21,6,32,1
2023-06-15,Northern,Mannar,vegetables and fruits,Bananas,KG,139.5,8.98,79.9,Retail,2023,6,4,26,6,0,1
2023-06-15,Central,Kandy,cereals and tubers,Potatoes (imported),KG,215.0,7.29,80.59,Retail,2023,6,0,21,0,30,1
2023-06-15,Central,Kandy,cereals and tubers,Potatoes (local),KG,371.0,7.29,80.59,Retail,2023,6,0,21,0,31,1
2023-06-15,Central,Kandy,cereals and tubers,Rice (medium grain),KG,217.75,7.29,80.59,Retail,2023,6,0,21,0,34,1
2023-06-15,Central,Kandy,"meat, fish and eggs","Fish (dry, sprats)",KG,1240.0,7.29,80.59,Retail,2023,6,0,21,1,11,1
2023-06-15,Central,Kandy,"meat, fish and eggs",Fish (goldstripe sardinella),KG,1235.0,7.29,80.59,Retail,2023,6,0,21,1,12,1
2023-06-15,Central,Kandy,"meat, fish and eggs",Fish (jack),KG,1850.0,7.29,80.59,Retail,2023,6,0,21,1,13,1
2023-06-15,Central,Kandy,pulses and nuts,Beans,KG,541.5,7.29,80.59,Retail,2023,6,0,21,5,1,1
2023-06-15,Central,Hanguranketha,cereals and tubers,Rice (medium grain),KG,215.71,7.18,80.78,Retail,2023,6,0,18,0,34,1
2023-06-15,Central,Kandy,pulses and nuts,Beans (mung),KG,1475.5,7.29,80.59,Retail,2023,6,0,21,5,2,1
2023-06-15,Central,Kandy,pulses and nuts,Lentils,KG,317.5,7.29,80.59,Retail,2023,6,0,21,5,20,1
2023-06-15,Central,Kandy,vegetables and fruits,Bananas,KG,178.0,7.29,80.59,Retail,2023,6,0,21,6,0,1
2023-06-15,Central,Kandy,vegetables and fruits,Cabbage,KG,346.5,7.29,80.59,Retail,2023,6,0,21,6,3,1
2023-06-15,Central,Kandy,vegetables and fruits,Carrots,KG,503.0,7.29,80.59,Retail,2023,6,0,21,6,4,1
2023-06-15,Central,Kandy,vegetables and fruits,Eggplants,KG,417.0,7.29,80.59,Retail,2023,6,0,21,6,8,1
2023-06-15,Central,Kandy,vegetables and fruits,Onions (imported),KG,130.0,7.29,80.59,Retail,2023,6,0,21,6,24,1
2023-06-15,Central,Kandy,vegetables and fruits,"Onions (red, local)",KG,632.0,7.29,80.59,Retail,2023,6,0,21,6,27,1
2023-06-15,Central,Kandy,vegetables and fruits,Pineapples,KG,283.0,7.29,80.59,Retail,2023,6,0,21,6,29,1
2023-06-15,Central,Kandy,pulses and nuts,"Cowpeas (whole, average)",KG,907.0,7.29,80.59,Retail,2023,6,0,21,5,7,1
2023-06-15,North Central,Anuradhapura,vegetables and fruits,Bananas,KG,153.0,8.34,80.33,Retail,2023,6,2,1,6,0,1
2023-06-15,Central,Hanguranketha,"meat, fish and eggs",Eggs,Unit,48.59,7.18,80.78,Retail,2023,6,0,18,1,9,3
2023-06-15,Central,Hanguranketha,"meat, fish and eggs","Fish (dry, sprats)",KG,1082.67,7.18,80.78,Retail,2023,6,0,18,1,11,1
2023-06-15,Central,Nuwara Eliya,"meat, fish and eggs",Fish (skipjack tuna),KG,1516.67,6.95,80.75,Retail,2023,6,0,35,1,15,1
2023-06-15,Central,Nuwara Eliya,"meat, fish and eggs",Fish (trenched sardinella),KG,1183.33,6.95,80.75,Retail,2023,6,0,35,1,16,1
2023-06-15,Central,Nuwara Eliya,"meat, fish and eggs",Fish (yellowfin tuna),KG,2316.67,6.95,80.75,Retail,2023,6,0,35,1,17,1
2023-06-15,Central,Nuwara Eliya,miscellaneous food,"Chili (red, dry raw)",KG,1147.33,6.95,80.75,Retail,2023,6,0,35,2,5,1
2023-06-15,Central,Nuwara Eliya,pulses and nuts,Beans (mung),KG,1425.0,6.95,80.75,Retail,2023,6,0,35,5,2,1
2023-06-15,Central,Nuwara Eliya,pulses and nuts,"Cowpeas (whole, average)",KG,895.83,6.95,80.75,Retail,2023,6,0,35,5,7,1
2023-06-15,Central,Nuwara Eliya,vegetables and fruits,Bananas,KG,157.33,6.95,80.75,Retail,2023,6,0,35,6,0,1
2023-06-15,Central,Nuwara Eliya,vegetables and fruits,Coconut,Unit,93.47,6.95,80.75,Retail,2023,6,0,35,6,6,3
2023-06-15,Central,Nuwara Eliya,vegetables and fruits,Eggplants,KG,314.67,6.95,80.75,Retail,2023,6,0,35,6,8,1
2023-06-15,Central,Nuwara Eliya,vegetables and fruits,Onions (red),KG,477.78,6.95,80.75,Retail,2023,6,0,35,6,25,1
2023-06-15,Central,Nuwara Eliya,vegetables and fruits,"Onions (red, imported)",KG,445.33,6.95,80.75,Retail,2023,6,0,35,6,26,1
2023-06-15,Central,Nuwara Eliya,vegetables and fruits,Snake gourd,KG,337.33,6.95,80.75,Retail,2023,6,0,35,6,38,1
2023-06-15,Central,Nuwara Eliya,vegetables and fruits,Tomatoes,KG,252.0,6.95,80.75,Retail,2023,6,0,35,6,40,1
2023-06-15,Eastern,Ampara,cereals and tubers,Potatoes (local),KG,375.42,7.28,81.67,Retail,2023,6,1,0,0,31,1
2023-06-15,Eastern,Ampara,cereals and tubers,Rice (medium grain),KG,220.0,7.28,81.67,Retail,2023,6,1,0,0,34,1
2023-06-15,Eastern,Ampara,cereals and tubers,Rice (white),KG,229.27,7.28,81.67,Retail,2023,6,1,0,0,37,1
2023-06-15,Eastern,Ampara,"meat, fish and eggs",Eggs,Unit,55.25,7.28,81.67,Retail,2023,6,1,0,1,9,3
2023-06-15,Central,Nuwara Eliya,"meat, fish and eggs",Fish (jack),KG,2316.67,6.95,80.75,Retail,2023,6,0,35,1,13,1
2023-06-15,Central,Nuwara Eliya,"meat, fish and eggs",Fish (goldstripe sardinella),KG,1268.89,6.95,80.75,Retail,2023,6,0,35,1,12,1
2023-06-15,Central,Nuwara Eliya,"meat, fish and eggs","Fish (dry, sprats)",KG,1168.0,6.95,80.75,Retail,2023,6,0,35,1,11,1
2023-06-15,Central,Nuwara Eliya,"meat, fish and eggs","Fish (dry, katta)",KG,2464.44,6.95,80.75,Retail,2023,6,0,35,1,10,1
2023-06-15,Central,Hanguranketha,"meat, fish and eggs",Fish (jack),KG,2200.0,7.18,80.78,Retail,2023,6,0,18,1,13,1
2023-06-15,Central,Hanguranketha,"meat, fish and eggs",Fish (skipjack tuna),KG,1395.0,7.18,80.78,Retail,2023,6,0,18,1,15,1
2023-06-15,Central,Hanguranketha,"meat, fish and eggs","Meat (chicken, broiler)",KG,1499.5,7.18,80.78,Retail,2023,6,0,18,1,21,1
2023-06-15,Central,Hanguranketha,miscellaneous food,"Chili (red, dry raw)",KG,1196.75,7.18,80.78,Retail,2023,6,0,18,2,5,1
2023-06-15,Central,Hanguranketha,pulses and nuts,Beans,KG,438.5,7.18,80.78,Retail,2023,6,0,18,5,1,1
2023-06-15,Central,Hanguranketha,pulses and nuts,Beans (mung),KG,1381.12,7.18,80.78,Retail,2023,6,0,18,5,2,1
2023-06-15,Central,Hanguranketha,pulses and nuts,"Cowpeas (whole, average)",KG,833.75,7.18,80.78,Retail,2023,6,0,18,5,7,1
2023-06-15,Central,Hanguranketha,pulses and nuts,Lentils,KG,283.14,7.18,80.78,Retail,2023,6,0,18,5,20,1
2023-06-15,Central,Hanguranketha,"meat, fish and eggs","Fish (dry, katta)",KG,2293.33,7.18,80.78,Retail,2023,6,0,18,1,10,1
2023-06-15,Central,Hanguranketha,vegetables and fruits,Cabbage,KG,252.5,7.18,80.78,Retail,2023,6,0,18,6,3,1
2023-06-15,Central,Hanguranketha,vegetables and fruits,Eggplants,KG,302.25,7.18,80.78,Retail,2023,6,0,18,6,8,1
2023-06-15,Central,Hanguranketha,vegetables and fruits,Onions (red),KG,381.33,7.18,80.78,Retail,2023,6,0,18,6,25,1
2023-06-15,Central,Hanguranketha,vegetables and fruits,Pumpkin,KG,128.75,7.18,80.78,Retail,2023,6,0,18,6,32,1
2023-06-15,Central,Hanguranketha,vegetables and fruits,Snake gourd,KG,263.0,7.18,80.78,Retail,2023,6,0,18,6,38,1
2023-06-15,Central,Hanguranketha,vegetables and fruits,Tomatoes,KG,222.0,7.18,80.78,Retail,2023,6,0,18,6,40,1
2023-06-15,Central,Nuwara Eliya,cereals and tubers,Potatoes (imported),KG,221.33,6.95,80.75,Retail,2023,6,0,35,0,30,1
2023-06-15,Central,Nuwara Eliya,cereals and tubers,Rice (white),KG,222.07,6.95,80.75,Retail,2023,6,0,35,0,37,1
2023-06-15,Central,Nuwara Eliya,"meat, fish and eggs",Eggs,Unit,54.58,6.95,80.75,Retail,2023,6,0,35,1,9,3
2023-06-15,Central,Hanguranketha,vegetables and fruits,Coconut,Unit,75.35,7.18,80.78,Retail,2023,6,0,18,6,6,3
2023-06-15,North Central,Anuradhapura,vegetables and fruits,Cabbage,KG,366.0,8.34,80.33,Retail,2023,6,2,1,6,3,1
2023-06-15,Eastern,Ampara,"meat, fish and eggs",Fish (trenched sardinella),KG,1300.0,7.28,81.67,Retail,2023,6,1,0,1,16,1
2023-06-15,North Central,Anuradhapura,vegetables and fruits,Onions (imported),KG,132.5,8.34,80.33,Retail,2023,6,2,1,6,24,1
2023-06-15,North Western,Puttalam,miscellaneous food,"Chili (red, dry raw)",KG,1112.71,8.04,79.84,Retail,2023,6,3,37,2,5,1
2023-06-15,North Western,Puttalam,pulses and nuts,Beans (mung),KG,1149.38,8.04,79.84,Retail,2023,6,3,37,5,2,1
2023-06-15,North Western,Puttalam,pulses and nuts,Lentils,KG,295.75,8.04,79.84,Retail,2023,6,3,37,5,20,1
2023-06-15,North Western,Puttalam,vegetables and fruits,Eggplants,KG,404.0,8.04,79.84,Retail,2023,6,3,37,6,8,1
2023-06-15,North Western,Puttalam,vegetables and fruits,Onions (imported),KG,138.0,8.04,79.84,Retail,2023,6,3,37,6,24,1
2023-06-15,North Western,Puttalam,vegetables and fruits,"Onions (red, local)",KG,510.0,8.04,79.84,Retail,2023,6,3,37,6,27,1
2023-06-15,North Western,Puttalam,vegetables and fruits,Papaya,KG,142.0,8.04,79.84,Retail,2023,6,3,37,6,28,1
2023-06-15,North Western,Puttalam,vegetables and fruits,Pineapples,KG,249.38,8.04,79.84,Retail,2023,6,3,37,6,29,1
2023-06-15,North Western,Puttalam,vegetables and fruits,Pumpkin,KG,199.0,8.04,79.84,Retail,2023,6,3,37,6,32,1
2023-06-15,Northern,Jaffna,cereals and tubers,Potatoes (imported),KG,203.75,9.66,80.01,Retail,2023,6,4,19,0,30,1
2023-06-15,Northern,Jaffna,"meat, fish and eggs",Eggs,Unit,53.17,9.66,80.01,Retail,2023,6,4,19,1,9,3
2023-06-15,Northern,Jaffna,"meat, fish and eggs",Fish (skipjack tuna),KG,1050.0,9.66,80.01,Retail,2023,6,4,19,1,15,1
2023-06-15,Northern,Jaffna,"meat, fish and eggs",Fish (trenched sardinella),KG,806.67,9.66,80.01,Retail,2023,6,4,19,1,16,1
2023-06-15,Northern,Jaffna,"meat, fish and eggs",Fish (yellowfin tuna),KG,1931.25,9.66,80.01,Retail,2023,6,4,19,1,17,1
2023-06-15,Northern,Jaffna,"meat, fish and eggs","Meat (chicken, broiler)",KG,1629.17,9.66,80.01,Retail,2023,6,4,19,1,21,1
2023-06-15,Northern,Jaffna,miscellaneous food,"Chili (red, dry raw)",KG,1175.0,9.66,80.01,Retail,2023,6,4,19,2,5,1
2023-06-15,Northern,Jaffna,pulses and nuts,Beans,KG,525.83,9.66,80.01,Retail,2023,6,4,19,5,1,1
2023-06-15,North Western,Puttalam,"meat, fish and eggs","Fish (dry, sprats)",KG,1075.62,8.04,79.84,Retail,2023,6,3,37,1,11,1
2023-06-15,Northern,Jaffna,pulses and nuts,Beans (mung),KG,1365.0,9.66,80.01,Retail,2023,6,4,19,5,2,1
2023-06-15,North Western,Puttalam,"meat, fish and eggs","Fish (dry, katta)",KG,2256.25,8.04,79.84,Retail,2023,6,3,37,1,10,1
2023-06-15,North Western,Puttalam,cereals and tubers,Rice (medium grain),KG,214.41,8.04,79.84,Retail,2023,6,3,37,0,34,1
2023-06-15,North Western,Nikaweratiya,"meat, fish and eggs","Fish (dry, katta)",KG,2400.0,7.75,80.12,Retail,2023,6,3,34,1,10,1
2023-06-15,North Western,Nikaweratiya,"meat, fish and eggs",Fish (goldstripe sardinella),KG,1200.0,7.75,80.12,Retail,2023,6,3,34,1,12,1
2023-06-15,North Western,Nikaweratiya,"meat, fish and eggs",Fish (skipjack tuna),KG,1393.75,7.75,80.12,Retail,2023,6,3,34,1,15,1
2023-06-15,North Western,Nikaweratiya,"meat, fish and eggs",Fish (trenched sardinella),KG,1237.5,7.75,80.12,Retail,2023,6,3,34,1,16,1
2023-06-15,North Western,Nikaweratiya,"meat, fish and eggs",Fish (yellowfin tuna),KG,2225.0,7.75,80.12,Retail,2023,6,3,34,1,17,1
2023-06-15,North Western,Nikaweratiya,"meat, fish and eggs","Meat (chicken, broiler)",KG,1504.58,7.75,80.12,Retail,2023,6,3,34,1,21,1
2023-06-15,North Western,Nikaweratiya,miscellaneous food,"Chili (red, dry raw)",KG,1178.12,7.75,80.12,Retail,2023,6,3,34,2,5,1
2023-06-15,North Western,Nikaweratiya,pulses and nuts,Beans,KG,521.25,7.75,80.12,Retail,2023,6,3,34,5,1,1
2023-06-15,North Western,Nikaweratiya,pulses and nuts,Beans (mung),KG,1158.33,7.75,80.12,Retail,2023,6,3,34,5,2,1
2023-06-15,North Western,Nikaweratiya,pulses and nuts,Lentils,KG,307.19,7.75,80.12,Retail,2023,6,3,34,5,20,1
2023-06-15,North Western,Nikaweratiya,vegetables and fruits,Bananas,KG,127.0,7.75,80.12,Retail,2023,6,3,34,6,0,1
2023-06-15,North Western,Nikaweratiya,vegetables and fruits,Cabbage,KG,392.5,7.75,80.12,Retail,2023,6,3,34,6,3,1
2023-06-15,North Western,Nikaweratiya,vegetables and fruits,Onions (imported),KG,130.31,7.75,80.12,Retail,2023,6,3,34,6,24,1
2023-06-15,North Western,Nikaweratiya,vegetables and fruits,Papaya,KG,112.5,7.75,80.12,Retail,2023,6,3,34,6,28,1
2023-06-15,North Western,Nikaweratiya,vegetables and fruits,Pumpkin,KG,176.25,7.75,80.12,Retail,2023,6,3,34,6,32,1
2023-06-15,North Western,Nikaweratiya,vegetables and fruits,Snake gourd,KG,335.0,7.75,80.12,Retail,2023,6,3,34,6,38,1
2023-06-15,North Western,Puttalam,cereals and tubers,Potatoes (local),KG,392.0,8.04,79.84,Retail,2023,6,3,37,0,31,1
2023-06-15,North Western,Puttalam,"meat, fish and eggs",Eggs,Unit,48.06,8.04,79.84,Retail,2023,6,3,37,1,9,3
2023-06-15,Northern,Jaffna,vegetables and fruits,Cabbage,KG,318.75,9.66,80.01,Retail,2023,6,4,19,6,3,1
2023-06-15,Northern,Jaffna,vegetables and fruits,Carrots,KG,429.58,9.66,80.01,Retail,2023,6,4,19,6,4,1
2023-06-15,Northern,Jaffna,vegetables and fruits,Coconut,Unit,68.33,9.66,80.01,Retail,2023,6,4,19,6,6,3
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Papaya,KG,118.0,9.4,80.4,Retail,2023,6,4,24,6,28,1
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Snake gourd,KG,297.5,9.4,80.4,Retail,2023,6,4,24,6,38,1
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Tomatoes,KG,379.0,9.4,80.4,Retail,2023,6,4,24,6,40,1
2023-06-15,Northern,Mannar,cereals and tubers,Potatoes (imported),KG,212.0,8.98,79.9,Retail,2023,6,4,26,0,30,1
2023-06-15,Northern,Mannar,cereals and tubers,Rice (medium grain),KG,200.0,8.98,79.9,Retail,2023,6,4,26,0,34,1
2023-06-15,Northern,Mannar,cereals and tubers,Rice (white),KG,225.54,8.98,79.9,Retail,2023,6,4,26,0,37,1
2023-06-15,Northern,Mannar,"meat, fish and eggs",Eggs,Unit,55.35,8.98,79.9,Retail,2023,6,4,26,1,9,3
2023-06-15,Northern,Mannar,"meat, fish and eggs","Fish (dry, katta)",KG,2425.0,8.98,79.9,Retail,2023,6,4,26,1,10,1
2023-06-15,Northern,Mannar,"meat, fish and eggs","Fish (dry, sprats)",KG,1260.0,8.98,79.9,Retail,2023,6,4,26,1,11,1
2023-06-15,Northern,Mannar,"meat, fish and eggs",Fish (goldstripe sardinella),KG,934.17,8.98,79.9,Retail,2023,6,4,26,1,12,1
2023-06-15,Northern,Mannar,"meat, fish and eggs",Fish (jack),KG,1595.0,8.98,79.9,Retail,2023,6,4,26,1,13,1
2023-06-15,Northern,Mannar,"meat, fish and eggs",Fish (skipjack tuna),KG,1060.0,8.98,79.9,Retail,2023,6,4,26,1,15,1
2023-06-15,Northern,Mannar,"meat, fish and eggs",Fish (trenched sardinella),KG,850.0,8.98,79.9,Retail,2023,6,4,26,1,16,1
2023-06-15,Northern,Mannar,miscellaneous food,"Chili (red, dry raw)",KG,1220.0,8.98,79.9,Retail,2023,6,4,26,2,5,1
2023-06-15,Northern,Mannar,pulses and nuts,Beans,KG,573.0,8.98,79.9,Retail,2023,6,4,26,5,1,1
2023-06-15,North Central,Anuradhapura,vegetables and fruits,Carrots,KG,459.0,8.34,80.33,Retail,2023,6,2,1,6,4,1
2023-06-15,Northern,Mannar,pulses and nuts,"Cowpeas (whole, average)",KG,864.25,8.98,79.9,Retail,2023,6,4,26,5,7,1
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Onions (red),KG,446.5,9.4,80.4,Retail,2023,6,4,24,6,25,1
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Onions (imported),KG,143.25,9.4,80.4,Retail,2023,6,4,24,6,24,1
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Eggplants,KG,271.0,9.4,80.4,Retail,2023,6,4,24,6,8,1
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Coconut,Unit,57.0,9.4,80.4,Retail,2023,6,4,24,6,6,3
2023-06-15,Northern,Jaffna,vegetables and fruits,Eggplants,KG,248.33,9.66,80.01,Retail,2023,6,4,19,6,8,1
2023-06-15,Northern,Jaffna,vegetables and fruits,Onions (imported),KG,124.17,9.66,80.01,Retail,2023,6,4,19,6,24,1
2023-06-15,Northern,Jaffna,vegetables and fruits,Onions (red),KG,322.5,9.66,80.01,Retail,2023,6,4,19,6,25,1
2023-06-15,Northern,Jaffna,vegetables and fruits,Pumpkin,KG,98.33,9.66,80.01,Retail,2023,6,4,19,6,32,1
2023-06-15,Northern,Jaffna,vegetables and fruits,Snake gourd,KG,224.17,9.66,80.01,Retail,2023,6,4,19,6,38,1
2023-06-15,Northern,Jaffna,vegetables and fruits,Tomatoes,KG,285.83,9.66,80.01,Retail,2023,6,4,19,6,40,1
2023-06-15,Northern,Kilinochchi,cereals and tubers,Potatoes (imported),KG,222.0,9.4,80.4,Retail,2023,6,4,24,0,30,1
2023-06-15,Northern,Kilinochchi,cereals and tubers,Rice (medium grain),KG,205.78,9.4,80.4,Retail,2023,6,4,24,0,34,1
2023-06-15,North Western,Nikaweratiya,"meat, fish and eggs",Eggs,Unit,50.87,7.75,80.12,Retail,2023,6,3,34,1,9,3
2023-06-15,Northern,Kilinochchi,cereals and tubers,Rice (white),KG,224.56,9.4,80.4,Retail,2023,6,4,24,0,37,1
2023-06-15,Northern,Kilinochchi,"meat, fish and eggs",Fish (jack),KG,1702.5,9.4,80.4,Retail,2023,6,4,24,1,13,1
2023-06-15,Northern,Kilinochchi,"meat, fish and eggs",Fish (trenched sardinella),KG,728.0,9.4,80.4,Retail,2023,6,4,24,1,16,1
2023-06-15,Northern,Kilinochchi,"meat, fish and eggs","Meat (chicken, broiler)",KG,1737.5,9.4,80.4,Retail,2023,6,4,24,1,21,1
2023-06-15,Northern,Kilinochchi,pulses and nuts,Beans,KG,583.0,9.4,80.4,Retail,2023,6,4,24,5,1,1
2023-06-15,Northern,Kilinochchi,pulses and nuts,Beans (mung),KG,1285.5,9.4,80.4,Retail,2023,6,4,24,5,2,1
2023-06-15,Northern,Kilinochchi,pulses and nuts,Lentils,KG,307.75,9.4,80.4,Retail,2023,6,4,24,5,20,1
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Bananas,KG,129.25,9.4,80.4,Retail,2023,6,4,24,6,0,1
2023-06-15,Northern,Kilinochchi,vegetables and fruits,Carrots,KG,506.0,9.4,80.4,Retail,2023,6,4,24,6,4,1
2023-06-15,Northern,Kilinochchi,"meat, fish and eggs",Eggs,Unit,53.75,9.4,80.4,Retail,2023,6,4,24,1,9,3
2023-06-15,North Western,Nikaweratiya,cereals and tubers,Rice (white),KG,230.0,7.75,80.12,Retail,2023,6,3,34,0,37,1
2023-06-15,Northern,Jaffna,vegetables and fruits,Bananas,KG,118.33,9.66,80.01,Retail,2023,6,4,19,6,0,1
2023-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Tomatoes,KG,332.0,8.29,80.72,Retail,2023,6,2,14,6,40,1
2023-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Snake gourd,KG,354.0,8.29,80.72,Retail,2023,6,2,14,6,38,1
2023-06-15,North Central,Thambuttegama,cereals and tubers,Potatoes (imported),KG,187.25,8.16,80.3,Retail,2023,6,2,39,0,30,1
2023-06-15,North Central,Thambuttegama,cereals and tubers,Rice (medium grain),KG,220.0,8.16,80.3,Retail,2023,6,2,39,0,34,1
